epoch:1
train path acc=0.8561256474611139	test path acc=0.6542670460613643	ensemble acc=0.6631016042780749
vote rate for correct=0.877758241023191	vote rate for wrong=0.809623685507773
results			label	correct	vote rate
377.0	7.0	0.0	12.0	0.0	1.0	0.952020202020202
12.0	315.0	0.0	1666.0	3.0	1.0	0.8359257400903161
933.0	219.0	377.0	668.0	0.0	1.0	0.4246700045516614
297.0	1105.0	6.0	272.0	3.0	0.0	0.6577380952380952
323.0	431.0	0.0	6.0	2.0	0.0	0.5671052631578948
1927.0	1595.0	2.0	1513.0	0.0	1.0	0.38256898947786383
101.0	2739.0	629.0	3318.0	1.0	0.0	0.48887579195520847
0.0	387.0	0.0	0.0	1.0	1.0	1.0
0.0	137.0	0.0	924.0	3.0	1.0	0.8708765315739868
0.0	0.0	0.0	846.0	2.0	0.0	1.0
1247.0	1.0	0.0	0.0	0.0	1.0	0.999198717948718
2449.0	2410.0	0.0	76.0	0.0	1.0	0.49625126646403245
1.0	66.0	0.0	1454.0	3.0	1.0	0.9559500328731098
1601.0	1153.0	0.0	947.0	0.0	1.0	0.43258578762496624
7.0	1753.0	714.0	6300.0	3.0	1.0	0.7180305447914292
1340.0	1.0	0.0	2.0	0.0	1.0	0.9977661950856291
368.0	1335.0	407.0	737.0	2.0	0.0	0.46891464699683877
705.0	0.0	0.0	0.0	1.0	0.0	1.0
19.0	3.0	34.0	38.0	2.0	0.0	0.40425531914893614
0.0	0.0	0.0	1431.0	3.0	1.0	1.0
0.0	20.0	0.0	1052.0	3.0	1.0	0.9813432835820896
364.0	26.0	0.0	633.0	3.0	1.0	0.6187683284457478
213.0	2.0	0.0	286.0	1.0	0.0	0.5708582834331337
2.0	0.0	0.0	2279.0	2.0	0.0	0.9991231915826392
367.0	183.0	0.0	97.0	0.0	1.0	0.5672333848531684
1535.0	247.0	0.0	600.0	0.0	1.0	0.644416456759026
0.0	432.0	0.0	0.0	1.0	1.0	1.0
237.0	448.0	0.0	5.0	0.0	0.0	0.6492753623188405
239.0	439.0	0.0	5.0	2.0	0.0	0.6427525622254758
4.0	0.0	0.0	732.0	0.0	0.0	0.9945652173913043
1181.0	104.0	0.0	2.0	0.0	1.0	0.9176379176379177
0.0	438.0	0.0	749.0	3.0	1.0	0.6310025273799494
499.0	25.0	0.0	123.0	1.0	0.0	0.7712519319938176
0.0	438.0	0.0	739.0	1.0	0.0	0.6278674596431606
1.0	0.0	0.0	757.0	3.0	1.0	0.9986807387862797
0.0	0.0	0.0	747.0	3.0	1.0	1.0
0.0	439.0	0.0	0.0	1.0	1.0	1.0
0.0	287.0	0.0	76.0	2.0	0.0	0.790633608815427
498.0	580.0	0.0	1869.0	1.0	0.0	0.6342042755344418
0.0	0.0	0.0	604.0	3.0	1.0	1.0
1644.0	271.0	0.0	4.0	0.0	1.0	0.856696195935383
10.0	675.0	52.0	1791.0	3.0	1.0	0.7084651898734177
371.0	371.0	126.0	39.0	3.0	0.0	0.40904079382579933
65.0	322.0	64.0	4347.0	3.0	1.0	0.9060025010421009
0.0	429.0	0.0	3.0	2.0	0.0	0.9930555555555556
0.0	897.0	204.0	101.0	1.0	1.0	0.7462562396006656
1891.0	373.0	0.0	0.0	0.0	1.0	0.8352473498233216
4.0	3206.0	0.0	139.0	1.0	1.0	0.9573006867721708
0.0	0.0	0.0	779.0	3.0	1.0	1.0
389.0	0.0	0.0	0.0	3.0	0.0	1.0
823.0	1386.0	0.0	0.0	1.0	1.0	0.6274332277048438
422.0	0.0	0.0	0.0	0.0	1.0	1.0
79.0	474.0	0.0	388.0	1.0	1.0	0.5037194473963869
1549.0	0.0	0.0	46.0	0.0	1.0	0.9711598746081505
0.0	496.0	0.0	288.0	1.0	1.0	0.6326530612244898
0.0	559.0	12.0	535.0	2.0	0.0	0.5054249547920434
0.0	0.0	0.0	816.0	2.0	0.0	1.0
0.0	0.0	0.0	817.0	3.0	1.0	1.0
453.0	499.0	0.0	134.0	0.0	0.0	0.4594843462246777
453.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	1761.0	0.0	15.0	1.0	1.0	0.9915540540540541
0.0	725.0	291.0	137.0	1.0	1.0	0.6287944492627927
0.0	0.0	0.0	835.0	3.0	1.0	1.0
670.0	501.0	215.0	1842.0	2.0	0.0	0.570631970260223
0.0	5.0	0.0	1064.0	2.0	0.0	0.9953227315247896
3.0	16.0	665.0	6.0	3.0	0.0	0.9637681159420289
280.0	206.0	31.0	1026.0	1.0	0.0	0.6649384316267012
0.0	514.0	0.0	0.0	1.0	1.0	1.0
616.0	7.0	0.0	5354.0	3.0	1.0	0.895767107244437
28.0	32.0	0.0	4682.0	3.0	1.0	0.9873471109236609
216.0	138.0	31.0	0.0	0.0	1.0	0.561038961038961
396.0	588.0	0.0	0.0	1.0	1.0	0.5975609756097561
578.0	256.0	0.0	421.0	0.0	1.0	0.4605577689243028
143.0	9.0	0.0	101.0	0.0	1.0	0.5652173913043478
0.0	0.0	0.0	887.0	3.0	1.0	1.0
189.0	233.0	1.0	4.0	0.0	0.0	0.5456674473067916
2058.0	64.0	0.0	3688.0	3.0	1.0	0.6347676419965577
2574.0	4.0	1.0	7016.0	3.0	1.0	0.7312141740489838
24.0	1014.0	0.0	29.0	2.0	0.0	0.950328022492971
0.0	40.0	0.0	0.0	0.0	0.0	1.0
67.0	200.0	0.0	3112.0	3.0	1.0	0.9209825392127848
0.0	11.0	3.0	1860.0	3.0	1.0	0.9925293489861259
1534.0	8.0	1.0	13.0	0.0	1.0	0.9858611825192802
289.0	1732.0	30.0	767.0	1.0	1.0	0.6146202980837473
35.0	451.0	0.0	1154.0	3.0	1.0	0.7036585365853658
0.0	288.0	0.0	548.0	1.0	0.0	0.6555023923444976
1.0	0.0	0.0	1917.0	3.0	1.0	0.9994786235662148
0.0	4.0	0.0	1911.0	3.0	1.0	0.997911227154047
2299.0	2023.0	0.0	1355.0	0.0	1.0	0.4049674123656861
712.0	0.0	1.0	43.0	0.0	1.0	0.9417989417989417
0.0	0.0	2.0	1032.0	3.0	1.0	0.9980657640232108
1054.0	0.0	0.0	3.0	0.0	1.0	0.9971617786187322
0.0	0.0	877.0	1.0	1.0	0.0	0.9988610478359908
13.0	279.0	0.0	1321.0	3.0	1.0	0.8189708617482951
0.0	0.0	0.0	985.0	3.0	1.0	1.0
169.0	315.0	0.0	820.0	0.0	0.0	0.6288343558282209
164.0	146.0	0.0	297.0	3.0	1.0	0.48929159802306427
636.0	684.0	8.0	110.0	1.0	1.0	0.4756606397774687
0.0	538.0	0.0	0.0	1.0	1.0	1.0
7.0	303.0	577.0	1224.0	1.0	0.0	0.5798199905258171
2611.0	1006.0	1.0	1400.0	0.0	1.0	0.5203268234356317
0.0	264.0	0.0	1048.0	1.0	0.0	0.7987804878048781
4.0	0.0	0.0	987.0	3.0	1.0	0.9959636730575177
545.0	0.0	0.0	0.0	1.0	0.0	1.0
483.0	253.0	4.0	28.0	1.0	0.0	0.62890625
0.0	4.0	979.0	4.0	0.0	0.0	0.9918946301925026
548.0	677.0	0.0	1.0	2.0	0.0	0.5522022838499184
0.0	0.0	0.0	1062.0	3.0	1.0	1.0
3.0	1.0	0.0	2036.0	3.0	1.0	0.9980392156862745
1216.0	0.0	0.0	1068.0	3.0	0.0	0.532399299474606
1.0	767.0	0.0	1132.0	3.0	1.0	0.5957894736842105
0.0	0.0	0.0	1026.0	3.0	1.0	1.0
484.0	905.0	0.0	4.0	1.0	1.0	0.6496769562096195
0.0	1177.0	2.0	5.0	3.0	0.0	0.9940878378378378
0.0	0.0	0.0	314.0	1.0	0.0	1.0
419.0	0.0	0.0	7.0	0.0	1.0	0.9835680751173709
0.0	1257.0	31.0	0.0	1.0	1.0	0.9759316770186336
1.0	0.0	0.0	2162.0	3.0	1.0	0.9995376791493297
0.0	0.0	316.0	0.0	2.0	1.0	1.0
0.0	598.0	0.0	0.0	1.0	1.0	1.0
63.0	15.0	1.0	1.0	0.0	1.0	0.7875
0.0	0.0	0.0	2103.0	3.0	1.0	1.0
976.0	460.0	147.0	40.0	2.0	0.0	0.6013555144793592
720.0	0.0	0.0	283.0	0.0	1.0	0.7178464606181456
1.0	532.0	99.0	161.0	2.0	0.0	0.6708701134930644
669.0	745.0	0.0	512.0	0.0	0.0	0.3868120456905504
65.0	847.0	5.0	138.0	0.0	0.0	0.8028436018957346
1353.0	217.0	0.0	1.0	0.0	1.0	0.8612348822406111
577.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	2110.0	3.0	1.0	1.0
572.0	0.0	2.0	0.0	0.0	1.0	0.9965156794425087
1.0	615.0	0.0	0.0	1.0	1.0	0.9983766233766234
2500.0	1676.0	0.0	7.0	0.0	1.0	0.5976571838393497
812.0	621.0	1.0	0.0	0.0	1.0	0.5662482566248257
459.0	56.0	0.0	1064.0	3.0	1.0	0.6738442051931602
0.0	1154.0	0.0	1.0	1.0	1.0	0.9991341991341991
262.0	380.0	0.0	0.0	1.0	1.0	0.5919003115264797
474.0	19.0	0.0	423.0	1.0	0.0	0.517467248908297
0.0	12.0	0.0	994.0	3.0	1.0	0.9880715705765407
0.0	19.0	0.0	989.0	3.0	1.0	0.9811507936507936
0.0	0.0	0.0	1068.0	3.0	1.0	1.0
0.0	0.0	0.0	3225.0	3.0	1.0	1.0
7.0	173.0	0.0	3810.0	3.0	1.0	0.9548872180451128
1141.0	0.0	0.0	0.0	1.0	0.0	1.0
14.0	1391.0	110.0	7.0	1.0	1.0	0.9139290407358739
13.0	876.0	0.0	2275.0	3.0	1.0	0.7190265486725663
343.0	118.0	2.0	0.0	1.0	0.0	0.7408207343412527
1.0	0.0	0.0	1085.0	3.0	1.0	0.9990791896869244
0.0	0.0	0.0	1087.0	3.0	1.0	1.0
0.0	0.0	0.0	1091.0	3.0	1.0	1.0
0.0	427.0	0.0	82.0	1.0	1.0	0.8388998035363457
1134.0	506.0	0.0	7.0	0.0	1.0	0.6885245901639344
605.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	1096.0	3.0	1.0	1.0
0.0	0.0	0.0	1098.0	3.0	1.0	1.0
524.0	0.0	0.0	0.0	0.0	1.0	1.0
15.0	341.0	261.0	0.0	1.0	1.0	0.5526742301458671
0.0	0.0	0.0	1106.0	3.0	1.0	1.0
1.0	363.0	0.0	1123.0	1.0	0.0	0.7552118359112306
0.0	0.0	0.0	1110.0	3.0	1.0	1.0
1.0	0.0	0.0	1118.0	3.0	1.0	0.9991063449508489
222.0	24.0	0.0	0.0	3.0	0.0	0.9024390243902439
0.0	0.0	0.0	2240.0	3.0	1.0	1.0
532.0	0.0	0.0	0.0	2.0	0.0	1.0
1168.0	5.0	0.0	0.0	0.0	1.0	0.9957374254049446
0.0	369.0	0.0	369.0	1.0	1.0	0.5
0.0	0.0	0.0	1475.0	3.0	1.0	1.0
36.0	749.0	0.0	8.0	1.0	1.0	0.9445145018915511
1.0	1965.0	0.0	1.0	1.0	1.0	0.9989832231825114
2.0	1784.0	225.0	0.0	1.0	1.0	0.887120835405271
27.0	851.0	0.0	0.0	0.0	0.0	0.969248291571754
0.0	669.0	0.0	0.0	1.0	1.0	1.0
216.0	18.0	0.0	22.0	1.0	0.0	0.84375
0.0	336.0	0.0	1135.0	2.0	0.0	0.7715839564921821
1270.0	0.0	0.0	10.0	0.0	1.0	0.9921875
2360.0	0.0	0.0	3.0	0.0	1.0	0.9987304274227676
526.0	10.0	0.0	0.0	0.0	1.0	0.9813432835820896
1.0	0.0	650.0	67.0	3.0	0.0	0.9052924791086351
0.0	0.0	0.0	1174.0	3.0	1.0	1.0
0.0	1057.0	0.0	382.0	1.0	1.0	0.73453787352328
0.0	228.0	0.0	690.0	3.0	1.0	0.7516339869281046
0.0	20.0	0.0	452.0	2.0	0.0	0.9576271186440678
0.0	12.0	0.0	454.0	2.0	0.0	0.9742489270386266
0.0	364.0	0.0	0.0	0.0	0.0	1.0
641.0	0.0	0.0	0.0	2.0	0.0	1.0
642.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	685.0	0.0	0.0	2.0	0.0	0.9985422740524781
0.0	3.0	0.0	733.0	3.0	1.0	0.9959239130434783
0.0	1.0	0.0	1104.0	3.0	1.0	0.9990950226244344
524.0	4.0	1.0	32.0	3.0	0.0	0.9340463458110517
1.0	0.0	0.0	1149.0	3.0	1.0	0.9991304347826087
0.0	82.0	0.0	258.0	2.0	0.0	0.7588235294117647
39.0	987.0	0.0	0.0	0.0	0.0	0.9619883040935673
0.0	1.0	0.0	666.0	1.0	0.0	0.9985007496251874
0.0	1.0	0.0	667.0	1.0	0.0	0.9985029940119761
0.0	681.0	0.0	0.0	1.0	1.0	1.0
66.0	1579.0	0.0	0.0	2.0	0.0	0.9598784194528875
47.0	294.0	0.0	1157.0	1.0	0.0	0.7723631508678238
1.0	0.0	0.0	1155.0	3.0	1.0	0.9991349480968859
0.0	0.0	0.0	1158.0	3.0	1.0	1.0
568.0	0.0	0.0	0.0	1.0	0.0	1.0
0.0	0.0	0.0	1165.0	2.0	0.0	1.0
24.0	82.0	0.0	156.0	3.0	1.0	0.5954198473282443
0.0	1.0	47.0	1077.0	3.0	1.0	0.9573333333333334
0.0	66.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	1168.0	3.0	1.0	0.9991445680068435
10.0	210.0	0.0	4700.0	3.0	1.0	0.9552845528455285
899.0	1.0	0.0	0.0	0.0	1.0	0.9988888888888889
0.0	376.0	180.0	826.0	1.0	0.0	0.597684515195369
0.0	373.0	0.0	1189.0	3.0	1.0	0.7612035851472471
0.0	19.0	0.0	515.0	1.0	0.0	0.9644194756554307
0.0	0.0	0.0	1197.0	3.0	1.0	1.0
523.0	193.0	0.0	206.0	0.0	1.0	0.5672451193058569
0.0	695.0	0.0	0.0	1.0	1.0	1.0
4.0	1.0	16.0	1.0	2.0	1.0	0.7272727272727273
0.0	31.0	0.0	0.0	2.0	0.0	1.0
702.0	0.0	0.0	0.0	0.0	1.0	1.0
670.0	0.0	0.0	0.0	0.0	1.0	1.0
62.0	0.0	0.0	413.0	2.0	0.0	0.8694736842105263
1348.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	1204.0	3.0	1.0	1.0
0.0	1174.0	0.0	1.0	0.0	0.0	0.9991489361702127
592.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	381.0	2.0	0.0	1.0
0.0	375.0	0.0	0.0	1.0	1.0	1.0
675.0	697.0	0.0	0.0	0.0	0.0	0.5080174927113703
713.0	10.0	0.0	4.0	1.0	0.0	0.9807427785419532
714.0	8.0	0.0	3.0	0.0	1.0	0.9848275862068966
382.0	0.0	8.0	0.0	3.0	0.0	0.9794871794871794
1189.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	1.0	0.0	6.0	0.0	0.0	0.8571428571428571
9.0	90.0	4.0	470.0	1.0	0.0	0.8202443280977313
0.0	0.0	700.0	0.0	1.0	0.0	1.0
4.0	415.0	0.0	1.0	3.0	0.0	0.9880952380952381
567.0	39.0	0.0	0.0	0.0	1.0	0.9356435643564357
0.0	2.0	0.0	25.0	3.0	1.0	0.9259259259259259
0.0	0.0	704.0	0.0	2.0	1.0	1.0
700.0	733.0	0.0	0.0	0.0	0.0	0.5115143056524774
0.0	151.0	164.0	0.0	0.0	0.0	0.5206349206349207
1200.0	328.0	0.0	1.0	0.0	1.0	0.7848266841072596
702.0	0.0	0.0	419.0	1.0	0.0	0.6262265834076717
389.0	0.0	0.0	0.0	3.0	0.0	1.0
8.0	260.0	0.0	91.0	1.0	1.0	0.724233983286908
6.0	267.0	0.0	77.0	0.0	0.0	0.7628571428571429
730.0	526.0	0.0	0.0	0.0	1.0	0.5812101910828026
596.0	1.0	0.0	0.0	0.0	1.0	0.998324958123953
706.0	0.0	0.0	0.0	1.0	0.0	1.0
3.0	370.0	0.0	1.0	3.0	0.0	0.9893048128342246
0.0	0.0	2.0	701.0	1.0	0.0	0.9971550497866287
0.0	199.0	0.0	1.0	0.0	0.0	0.995
710.0	0.0	0.0	0.0	0.0	1.0	1.0
17.0	0.0	1.0	1246.0	3.0	1.0	0.9857594936708861
0.0	0.0	0.0	441.0	3.0	1.0	1.0
0.0	0.0	0.0	0.0	2.0	0.0	nan
763.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	383.0	0.0	5.0	1.0	1.0	0.9871134020618557
0.0	0.0	0.0	404.0	3.0	1.0	1.0
0.0	722.0	0.0	0.0	1.0	1.0	1.0
4.0	701.0	0.0	0.0	0.0	0.0	0.9943262411347518
633.0	14.0	0.0	0.0	0.0	1.0	0.9783616692426584
629.0	15.0	0.0	0.0	0.0	1.0	0.9767080745341615
0.0	0.0	0.0	1210.0	3.0	1.0	1.0
0.0	0.0	0.0	36.0	1.0	0.0	1.0
719.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	34.0	527.0	1.0	0.0	0.9393939393939394
618.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	0.0	0.0	1211.0	1.0	0.0	0.9991749174917491
0.0	1.0	1212.0	0.0	3.0	0.0	0.9991755976916735
0.0	197.0	0.0	121.0	1.0	1.0	0.6194968553459119
0.0	726.0	0.0	0.0	3.0	0.0	1.0
0.0	0.0	0.0	38.0	2.0	0.0	1.0
43.0	0.0	0.0	1.0	1.0	0.0	0.9772727272727273
14.0	736.0	0.0	0.0	2.0	0.0	0.9813333333333333
0.0	443.0	0.0	0.0	1.0	1.0	1.0
epoch:7
train path acc=0.9565335704255423	test path acc=0.622980333521505	ensemble acc=0.6470588235294118
vote rate for correct=0.8513375436350478	vote rate for wrong=nan
results			label	correct	vote rate
13.0	10.0	0.0	3.0	0.0	1.0	0.5
0.0	4.0	0.0	1.0	2.0	0.0	0.8
0.0	0.0	0.0	38.0	3.0	1.0	1.0
14.0	0.0	0.0	28.0	3.0	1.0	0.6666666666666666
23.0	8.0	0.0	0.0	0.0	1.0	0.7419354838709677
0.0	33.0	50.0	168.0	3.0	1.0	0.6693227091633466
1.0	12.0	0.0	180.0	3.0	1.0	0.9326424870466321
6.0	58.0	0.0	1406.0	3.0	1.0	0.9564625850340136
0.0	0.0	0.0	86.0	3.0	1.0	1.0
86.0	11.0	0.0	1.0	0.0	1.0	0.8775510204081632
25.0	131.0	0.0	240.0	3.0	1.0	0.6060606060606061
0.0	70.0	0.0	18.0	1.0	1.0	0.7954545454545454
0.0	42.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	91.0	3.0	1.0	1.0
190.0	82.0	0.0	1670.0	3.0	1.0	0.8599382080329557
78.0	81.0	0.0	83.0	0.0	0.0	0.34297520661157027
7.0	180.0	3.0	40.0	1.0	1.0	0.782608695652174
0.0	0.0	0.0	343.0	2.0	0.0	1.0
282.0	358.0	0.0	1256.0	3.0	1.0	0.6624472573839663
156.0	91.0	0.0	120.0	1.0	0.0	0.4250681198910082
342.0	338.0	0.0	532.0	3.0	1.0	0.4389438943894389
0.0	0.0	0.0	680.0	3.0	1.0	1.0
181.0	2.0	0.0	0.0	0.0	1.0	0.9890710382513661
0.0	41.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	35.0	1.0	0.0	1.0
0.0	0.0	0.0	65.0	1.0	0.0	1.0
342.0	86.0	0.0	0.0	0.0	1.0	0.7990654205607477
0.0	220.0	0.0	459.0	3.0	1.0	0.6759941089837997
0.0	147.0	0.0	1.0	1.0	1.0	0.9932432432432432
246.0	0.0	0.0	2212.0	3.0	1.0	0.8999186330349878
10.0	1203.0	150.0	770.0	2.0	0.0	0.5639943741209564
95.0	285.0	0.0	0.0	0.0	0.0	0.75
0.0	0.0	0.0	167.0	2.0	0.0	1.0
1207.0	733.0	291.0	171.0	0.0	1.0	0.5024979184013322
87.0	1630.0	147.0	331.0	1.0	1.0	0.7425968109339408
0.0	54.0	0.0	1723.0	3.0	1.0	0.9696117051209905
486.0	1220.0	74.0	3841.0	3.0	1.0	0.6833303682618751
0.0	363.0	61.0	988.0	3.0	1.0	0.6997167138810199
276.0	1534.0	73.0	333.0	1.0	1.0	0.6922382671480144
170.0	146.0	0.0	0.0	0.0	1.0	0.5379746835443038
3.0	1.0	0.0	2308.0	0.0	0.0	0.9982698961937716
0.0	0.0	0.0	384.0	3.0	1.0	1.0
278.0	2241.0	19.0	5638.0	1.0	0.0	0.6895792563600783
606.0	406.0	0.0	5.0	1.0	0.0	0.5958702064896755
457.0	1615.0	0.0	24.0	1.0	1.0	0.7705152671755725
727.0	0.0	0.0	190.0	0.0	1.0	0.7928026172300982
0.0	0.0	0.0	391.0	3.0	1.0	1.0
634.0	4.0	0.0	1596.0	3.0	1.0	0.7144136078782453
434.0	286.0	128.0	497.0	3.0	1.0	0.36951672862453533
10.0	45.0	0.0	81.0	0.0	0.0	0.5955882352941176
820.0	336.0	0.0	86.0	3.0	0.0	0.6602254428341385
108.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	2.0	0.0	2637.0	3.0	1.0	0.9988636363636364
18.0	1010.0	19.0	177.0	1.0	1.0	0.8251633986928104
1.0	0.0	0.0	855.0	3.0	1.0	0.9988317757009346
2095.0	1987.0	11.0	127.0	0.0	1.0	0.49644549763033174
0.0	18.0	0.0	1.0	0.0	0.0	0.9473684210526315
0.0	18.0	0.0	2.0	1.0	1.0	0.9
13.0	927.0	69.0	3728.0	3.0	1.0	0.7869959890225882
1.0	257.0	1.0	924.0	0.0	0.0	0.7810650887573964
128.0	1656.0	2.0	3498.0	2.0	0.0	0.661998485995458
1.0	336.0	0.0	387.0	1.0	0.0	0.5345303867403315
0.0	0.0	0.0	3013.0	3.0	1.0	1.0
232.0	645.0	0.0	118.0	1.0	1.0	0.6482412060301508
85.0	7.0	0.0	228.0	0.0	0.0	0.7125
331.0	497.0	0.0	2.0	1.0	1.0	0.5987951807228916
236.0	57.0	0.0	88.0	0.0	1.0	0.6194225721784777
0.0	59.0	0.0	0.0	0.0	0.0	1.0
319.0	722.0	0.0	197.0	1.0	1.0	0.5831987075928917
19.0	785.0	0.0	540.0	1.0	1.0	0.5840773809523809
0.0	528.0	0.0	0.0	3.0	0.0	1.0
0.0	526.0	0.0	1050.0	3.0	1.0	0.666243654822335
0.0	691.0	1.0	0.0	1.0	1.0	0.9985549132947977
239.0	0.0	0.0	585.0	3.0	1.0	0.7099514563106796
0.0	363.0	0.0	536.0	0.0	0.0	0.5962180200222469
232.0	540.0	0.0	946.0	0.0	0.0	0.5506402793946449
515.0	911.0	162.0	4.0	1.0	1.0	0.5722361809045227
3511.0	682.0	1.0	31.0	0.0	1.0	0.8310059171597634
490.0	0.0	0.0	0.0	0.0	1.0	1.0
320.0	1.0	0.0	62.0	0.0	1.0	0.835509138381201
44.0	457.0	0.0	6955.0	3.0	1.0	0.9328057939914163
0.0	0.0	0.0	554.0	3.0	1.0	1.0
557.0	2.0	0.0	4528.0	3.0	1.0	0.8901120503243563
900.0	1184.0	375.0	11332.0	3.0	1.0	0.8216953085345515
10.0	374.0	0.0	1206.0	3.0	1.0	0.7584905660377359
259.0	223.0	0.0	0.0	1.0	0.0	0.5373443983402489
0.0	1047.0	0.0	2.0	1.0	1.0	0.998093422306959
281.0	682.0	0.0	3.0	2.0	0.0	0.7060041407867494
526.0	357.0	0.0	19.0	1.0	0.0	0.5831485587583148
288.0	1930.0	416.0	842.0	1.0	1.0	0.5552359033371692
55.0	658.0	0.0	0.0	1.0	1.0	0.9228611500701263
508.0	482.0	1.0	265.0	3.0	0.0	0.40445859872611467
204.0	2384.0	1.0	101.0	1.0	1.0	0.8862453531598513
1536.0	1.0	0.0	4.0	0.0	1.0	0.9967553536664504
1.0	259.0	0.0	3975.0	3.0	1.0	0.9386068476977568
610.0	1.0	0.0	0.0	3.0	0.0	0.9983633387888707
610.0	1.0	0.0	0.0	3.0	0.0	0.9983633387888707
127.0	54.0	0.0	758.0	0.0	0.0	0.8072417465388712
1271.0	153.0	14.0	3102.0	3.0	1.0	0.6832599118942732
859.0	38.0	181.0	512.0	0.0	1.0	0.540251572327044
368.0	4.0	0.0	8.0	0.0	1.0	0.968421052631579
19.0	301.0	0.0	1666.0	3.0	1.0	0.8388721047331319
893.0	288.0	352.0	669.0	0.0	1.0	0.4055404178019982
326.0	1087.0	11.0	269.0	3.0	0.0	0.642055522740697
267.0	421.0	0.0	11.0	2.0	0.0	0.6022889842632332
1957.0	1585.0	0.0	1537.0	0.0	1.0	0.3853120693049813
141.0	2736.0	633.0	3291.0	1.0	0.0	0.4838994265549184
0.0	385.0	0.0	0.0	1.0	1.0	1.0
0.0	139.0	0.0	922.0	3.0	1.0	0.8689915174363808
0.0	0.0	0.0	846.0	2.0	0.0	1.0
1248.0	0.0	0.0	0.0	0.0	1.0	1.0
2458.0	2398.0	0.0	75.0	0.0	1.0	0.4984790103427297
1.0	70.0	0.0	1454.0	3.0	1.0	0.9534426229508197
1557.0	1177.0	0.0	955.0	0.0	1.0	0.4220656004337219
8.0	1714.0	717.0	6321.0	3.0	1.0	0.7215753424657534
1340.0	2.0	0.0	2.0	0.0	1.0	0.9970238095238095
342.0	1362.0	398.0	694.0	2.0	0.0	0.4871244635193133
705.0	0.0	0.0	0.0	1.0	0.0	1.0
9.0	2.0	37.0	56.0	2.0	0.0	0.5384615384615384
0.0	0.0	0.0	1431.0	3.0	1.0	1.0
0.0	26.0	0.0	1025.0	3.0	1.0	0.9752616555661275
364.0	30.0	0.0	621.0	3.0	1.0	0.6118226600985222
177.0	2.0	0.0	315.0	1.0	0.0	0.6376518218623481
0.0	0.0	0.0	2280.0	2.0	0.0	1.0
370.0	140.0	9.0	98.0	0.0	1.0	0.5996758508914101
1477.0	306.0	0.0	558.0	0.0	1.0	0.6309269542930371
0.0	432.0	0.0	0.0	1.0	1.0	1.0
295.0	396.0	0.0	3.0	0.0	0.0	0.5706051873198847
289.0	403.0	0.0	2.0	2.0	0.0	0.5806916426512968
5.0	0.0	0.0	734.0	0.0	0.0	0.993234100135318
1178.0	101.0	0.0	3.0	0.0	1.0	0.9188767550702028
0.0	438.0	0.0	749.0	3.0	1.0	0.6310025273799494
497.0	33.0	0.0	105.0	1.0	0.0	0.7826771653543307
1.0	437.0	0.0	739.0	1.0	0.0	0.6278674596431606
1.0	0.0	0.0	757.0	3.0	1.0	0.9986807387862797
0.0	0.0	0.0	747.0	3.0	1.0	1.0
0.0	439.0	0.0	0.0	1.0	1.0	1.0
0.0	256.0	0.0	108.0	2.0	0.0	0.7032967032967034
508.0	571.0	0.0	1869.0	1.0	0.0	0.6339891451831751
0.0	0.0	0.0	604.0	3.0	1.0	1.0
1660.0	265.0	0.0	6.0	0.0	1.0	0.859658208182289
12.0	607.0	27.0	2044.0	3.0	1.0	0.7598513011152417
371.0	371.0	141.0	29.0	3.0	0.0	0.4067982456140351
115.0	275.0	39.0	4309.0	3.0	1.0	0.9094554664415365
0.0	412.0	0.0	6.0	2.0	0.0	0.9856459330143541
0.0	899.0	181.0	146.0	1.0	1.0	0.733278955954323
1922.0	361.0	0.0	0.0	0.0	1.0	0.8418747262374069
4.0	3236.0	0.0	108.0	1.0	1.0	0.966547192353644
0.0	0.0	0.0	779.0	3.0	1.0	1.0
389.0	0.0	0.0	0.0	3.0	0.0	1.0
828.0	1357.0	0.0	0.0	1.0	1.0	0.6210526315789474
422.0	0.0	0.0	0.0	0.0	1.0	1.0
87.0	475.0	0.0	353.0	1.0	1.0	0.5191256830601093
1567.0	0.0	0.0	32.0	0.0	1.0	0.9799874921826142
0.0	501.0	0.0	332.0	1.0	1.0	0.6014405762304922
1.0	570.0	26.0	525.0	2.0	0.0	0.5080213903743316
0.0	0.0	0.0	816.0	2.0	0.0	1.0
0.0	0.0	0.0	817.0	3.0	1.0	1.0
